chr	start	end	gene	transcript
Scaffold_1	4536965	4670410	MSTRG.32 MSTRG.32.1 
Scaffold_1	4540081	4569010	MSTRG.32 TOST003529.1 
Scaffold_1	4947583	5437682	MSTRG.33 TOST003532.1 
Scaffold_1	5230240	5230765	MSTRG.34 MSTRG.34.1 
Scaffold_1	5938010	5938418	MSTRG.35 MSTRG.35.1 
Scaffold_1	7774581	7778010	MSTRG.36 MSTRG.36.1 
Scaffold_1	7774748	7778010	MSTRG.36 MSTRG.36.2 
Scaffold_1	7775059	7778010	MSTRG.36 MSTRG.36.3 
Scaffold_1	8215837	8216396	MSTRG.37 MSTRG.37.1 
Scaffold_1	8373881	8374092	MSTRG.38 MSTRG.38.1 
Scaffold_1	7842491	7874355	MSTRG.39 TOST003819.2 
Scaffold_1	7842491	7874355	MSTRG.39 TOST003819.1 
Scaffold_1	7843028	7874355	MSTRG.39 MSTRG.39.3 
Scaffold_1	7843028	7874355	MSTRG.39 MSTRG.39.4 
Scaffold_1	7843081	7874355	MSTRG.39 MSTRG.39.5 
Scaffold_1	8506531	8509851	MSTRG.40 MSTRG.40.1 
Scaffold_1	8506963	8509851	MSTRG.40 MSTRG.40.2 
Scaffold_1	8506994	8509851	MSTRG.40 MSTRG.40.3 
Scaffold_1	8507287	8509851	MSTRG.40 TOST003856.1 
Scaffold_1	8657061	9015526	MSTRG.41 MSTRG.41.1 
Scaffold_1	8657061	9015526	MSTRG.41 MSTRG.41.2 
Scaffold_1	8659730	9015526	MSTRG.41 TOST003857.1 
Scaffold_1	9881165	9881368	MSTRG.42 MSTRG.42.1 
Scaffold_1	10250548	10251304	MSTRG.43 TOST003828.1 
Scaffold_1	10257646	10287752	MSTRG.44 MSTRG.44.1 
Scaffold_1	10257646	10287752	MSTRG.44 MSTRG.44.2 
Scaffold_1	10260768	10283084	MSTRG.44 TOST003831.2 
Scaffold_1	10260768	10283084	MSTRG.44 TOST003831.1 
Scaffold_1	10311034	10345999	MSTRG.45 TOST003832.2 
Scaffold_1	10311034	10355688	MSTRG.45 TOST003832.5 
Scaffold_1	10311034	10355688	MSTRG.45 TOST003832.4 
Scaffold_1	10311034	10345999	MSTRG.45 TOST003832.1 
Scaffold_1	10311034	10355688	MSTRG.45 TOST003832.3 
Scaffold_1	10311216	10345999	MSTRG.45 MSTRG.45.6 
Scaffold_1	10311342	10345522	MSTRG.45 MSTRG.45.7 
Scaffold_1	10311365	10345522	MSTRG.45 MSTRG.45.8 
Scaffold_1	10360087	10487993	MSTRG.46 MSTRG.46.1 
Scaffold_1	10360583	10457842	MSTRG.46 TOST003833.1 
Scaffold_1	10466321	10479520	MSTRG.46 TOST003834.2 
Scaffold_1	10466321	10484592	MSTRG.46 TOST003834.3 
Scaffold_1	10466321	10487993	MSTRG.46 TOST003834.1 
Scaffold_1	10520378	10567276	MSTRG.47 MSTRG.47.1 
Scaffold_1	10520378	10567276	MSTRG.47 MSTRG.47.2 
Scaffold_1	10520378	10567276	MSTRG.47 MSTRG.47.3 
Scaffold_1	10520405	10567276	MSTRG.47 MSTRG.47.4 
Scaffold_1	10550463	10554988	MSTRG.47 TOST003836.1 
Scaffold_1	10554989	10567276	MSTRG.47 TOST003837.1 
Scaffold_1	10596352	10601578	MSTRG.48 TOST003838.1 
Scaffold_1	10625006	10629633	MSTRG.49 TOST003839.1 
Scaffold_1	10638575	10696051	MSTRG.50 MSTRG.50.1 
Scaffold_1	10638603	10696051	MSTRG.50 MSTRG.50.2 
Scaffold_1	10646863	10657997	MSTRG.50 TOST003840.3 
Scaffold_1	10646863	10657997	MSTRG.50 TOST003840.2 
Scaffold_1	10646863	10696051	MSTRG.50 TOST003840.1 
Scaffold_1	10715675	10840792	MSTRG.51 MSTRG.51.1 
Scaffold_1	10715675	10835715	MSTRG.51 TOST003842.1 
Scaffold_1	10766652	10825805	MSTRG.51 MSTRG.51.3 
Scaffold_1	10828027	10840792	MSTRG.51 MSTRG.51.4 
Scaffold_1	10828027	10840792	MSTRG.51 MSTRG.51.5 
Scaffold_1	10866186	10873753	MSTRG.52 MSTRG.52.1 
Scaffold_1	10866318	10873753	MSTRG.52 MSTRG.52.2 
Scaffold_1	10866356	10873753	MSTRG.52 MSTRG.52.3 
Scaffold_1	10867281	10882598	MSTRG.52 TOST003843.1 
Scaffold_1	10867281	10882598	MSTRG.52 TOST003843.2 
Scaffold_1	10892950	10902861	MSTRG.53 MSTRG.53.1 
Scaffold_1	10892950	11018766	MSTRG.53 MSTRG.53.2 
Scaffold_1	10895379	10897357	MSTRG.53 TOST003844.1 
Scaffold_1	10907669	11018766	MSTRG.53 MSTRG.53.4 
Scaffold_1	10907671	11018766	MSTRG.53 TOST003845.1 
Scaffold_1	11018118	11018766	MSTRG.53 MSTRG.53.6 
Scaffold_1	11019477	11048316	MSTRG.54 MSTRG.54.1 
Scaffold_1	11019477	11047142	MSTRG.54 TOST003846.2 
Scaffold_1	11019477	11047142	MSTRG.54 TOST003846.3 
Scaffold_1	11019477	11047142	MSTRG.54 TOST003846.1 
Scaffold_1	11064199	11106665	MSTRG.55 MSTRG.55.1 
Scaffold_1	11064493	11106665	MSTRG.55 TOST003848.3 
Scaffold_1	11064493	11106665	MSTRG.55 TOST003848.1 
Scaffold_1	11064493	11106665	MSTRG.55 TOST003848.2 
Scaffold_1	11106987	11153234	MSTRG.56 TOST003849.1 
Scaffold_1	11181692	11219703	MSTRG.57 TOST003850.2 
Scaffold_1	11181692	11219703	MSTRG.57 TOST003850.1 
Scaffold_1	13440193	13450284	MSTRG.58 MSTRG.58.1 
Scaffold_1	13440406	13450284	MSTRG.58 TOST012376.1 
Scaffold_1	13619803	13698866	MSTRG.59 MSTRG.59.1 
Scaffold_1	13625396	13698401	MSTRG.59 TOST012409.1 
Scaffold_1	15240688	15240894	MSTRG.60 MSTRG.60.1 
Scaffold_1	15198353	15204693	MSTRG.61 TOST012373.1 
Scaffold_1	15198353	15201610	MSTRG.61 TOST012373.5 
Scaffold_1	15198353	15201610	MSTRG.61 TOST012373.6 
Scaffold_1	15198353	15201610	MSTRG.61 TOST012373.4 
Scaffold_1	15198353	15204693	MSTRG.61 TOST012373.2 
Scaffold_1	15198353	15204693	MSTRG.61 TOST012373.3 
Scaffold_1	15328734	15347317	MSTRG.62 TOST012374.1 
Scaffold_1	15328788	15347317	MSTRG.62 MSTRG.62.2 
Scaffold_1	15339501	15347317	MSTRG.62 TOST012374.2 
Scaffold_1	15522476	15546749	MSTRG.63 MSTRG.63.1 
Scaffold_1	15659883	15661190	MSTRG.64 MSTRG.64.1 
Scaffold_1	15659883	15661190	MSTRG.64 MSTRG.64.2 
Scaffold_1	15742300	15781883	MSTRG.65 MSTRG.65.1 
Scaffold_1	15742462	15781883	MSTRG.65 MSTRG.65.2 
Scaffold_1	15745706	15746159	MSTRG.65 TOST003530.1 
Scaffold_1	15746160	15762291	MSTRG.65 TOST003519.1 
Scaffold_1	15762292	15791819	MSTRG.65 TOST003508.1 
Scaffold_1	16871987	16872780	MSTRG.66 MSTRG.66.1 
Scaffold_1	15794845	16707710	MSTRG.67 MSTRG.67.1 
Scaffold_1	15794845	16233894	MSTRG.67 TOST003497.1 
Scaffold_1	15943548	15950267	MSTRG.68 MSTRG.68.1 
Scaffold_1	15943548	15950267	MSTRG.68 MSTRG.68.2 
Scaffold_1	16318177	16318623	MSTRG.69 TOST003537.1 
Scaffold_1	16675864	16677063	MSTRG.70 TOST005931.1 
Scaffold_1	17053515	17063790	MSTRG.71 TOST005930.1 
Scaffold_1	17065141	17065599	MSTRG.72 MSTRG.72.1 
Scaffold_1	17083937	17088174	MSTRG.73 MSTRG.73.1 
Scaffold_1	17144642	17187903	MSTRG.74 MSTRG.74.1 
Scaffold_1	17201656	17256754	MSTRG.75 MSTRG.75.1 
Scaffold_1	17201751	17268304	MSTRG.75 TOST005928.1 
Scaffold_1	17306574	17400930	MSTRG.76 MSTRG.76.1 
Scaffold_1	17350450	17401457	MSTRG.76 TOST005926.1 
Scaffold_1	17401376	17402755	MSTRG.77 MSTRG.77.1 
Scaffold_1	17425026	17426060	MSTRG.78 MSTRG.78.1 
Scaffold_1	17426326	17543608	MSTRG.79 MSTRG.79.1 
Scaffold_1	17430121	17543608	MSTRG.79 MSTRG.79.2 
Scaffold_1	17430428	17543608	MSTRG.79 TOST005925.1 
Scaffold_1	17630151	17662968	MSTRG.80 TOST005924.1 
Scaffold_1	17630195	17662968	MSTRG.80 MSTRG.80.2 
Scaffold_1	17630195	17662968	MSTRG.80 MSTRG.80.3 
Scaffold_1	17630199	17662968	MSTRG.80 MSTRG.80.4 
Scaffold_1	17630200	17662968	MSTRG.80 MSTRG.80.5 
Scaffold_1	17703714	17723052	MSTRG.81 MSTRG.81.1 
Scaffold_1	17704449	17718050	MSTRG.81 TOST005923.1 
Scaffold_1	17749189	17764884	MSTRG.82 MSTRG.82.1 
Scaffold_1	17749189	17764884	MSTRG.82 MSTRG.82.2 
Scaffold_1	17751344	17762634	MSTRG.82 TOST005922.1 
Scaffold_1	17751386	17764884	MSTRG.82 MSTRG.82.4 
Scaffold_1	17751386	17764884	MSTRG.82 MSTRG.82.5 
Scaffold_1	17801002	17945109	MSTRG.83 MSTRG.83.1 
Scaffold_1	17801002	17945109	MSTRG.83 MSTRG.83.2 
Scaffold_1	17801002	17945109	MSTRG.83 MSTRG.83.3 
Scaffold_1	17921650	17945109	MSTRG.83 TOST005921.1 
Scaffold_1	17921832	17945109	MSTRG.83 MSTRG.83.5 
Scaffold_1	17957699	17966672	MSTRG.84 MSTRG.84.1 
Scaffold_1	17958377	17966672	MSTRG.84 TOST005920.1 
Scaffold_1	17973348	17977115	MSTRG.85 TOST005919.2 
Scaffold_1	17973348	17977115	MSTRG.85 TOST005919.1 
Scaffold_1	17973348	17976777	MSTRG.85 TOST005919.3 
Scaffold_1	17973582	17977115	MSTRG.85 MSTRG.85.4 
Scaffold_1	17973582	17977115	MSTRG.85 MSTRG.85.5 
Scaffold_1	18004574	18113788	MSTRG.86 MSTRG.86.1 
Scaffold_1	18004574	18013965	MSTRG.86 MSTRG.86.2 
Scaffold_1	18004939	18106107	MSTRG.86 TOST005918.1 
Scaffold_1	18097950	18113788	MSTRG.86 MSTRG.86.4 
Scaffold_1	18097950	18113788	MSTRG.86 MSTRG.86.5 
Scaffold_1	18112409	18124744	MSTRG.87 TOST005917.1 
Scaffold_1	18112409	18124744	MSTRG.87 TOST005917.3 
Scaffold_1	18112409	18120685	MSTRG.87 TOST005917.2 
Scaffold_1	18113884	18124744	MSTRG.87 MSTRG.87.4 
Scaffold_1	18146380	18212346	MSTRG.88 MSTRG.88.1 
Scaffold_1	18147547	18212346	MSTRG.88 TOST005915.1 
Scaffold_1	18231244	18268546	MSTRG.89 MSTRG.89.1 
Scaffold_1	18231244	18268546	MSTRG.89 MSTRG.89.2 
Scaffold_1	18231258	18247121	MSTRG.89 TOST005914.4 
Scaffold_1	18231258	18254191	MSTRG.89 TOST005914.3 
Scaffold_1	18231258	18247121	MSTRG.89 TOST005914.2 
Scaffold_1	18231258	18254191	MSTRG.89 TOST005914.1 
Scaffold_1	18270978	18329139	MSTRG.90 TOST005913.1 
Scaffold_1	18289184	18329139	MSTRG.90 MSTRG.90.2 
Scaffold_1	18475858	18476076	MSTRG.91 MSTRG.91.1 
Scaffold_1	18363452	18454726	MSTRG.92 TOST005912.2 
Scaffold_1	18364567	18454726	MSTRG.92 MSTRG.92.2 
Scaffold_1	18364567	18454726	MSTRG.92 MSTRG.92.3 
Scaffold_1	18364576	18454726	MSTRG.92 MSTRG.92.4 
Scaffold_1	18364576	18454726	MSTRG.92 MSTRG.92.5 
Scaffold_1	18364577	18454726	MSTRG.92 MSTRG.92.6 
Scaffold_1	18364579	18454726	MSTRG.92 MSTRG.92.7 
Scaffold_1	18387516	18454726	MSTRG.92 TOST005912.1 
Scaffold_1	18387516	18454726	MSTRG.92 TOST005912.3 
Scaffold_1	18482844	18531077	MSTRG.93 TOST005911.1 
Scaffold_1	18482844	18531077	MSTRG.93 TOST005911.2 
Scaffold_1	18532100	18565033	MSTRG.94 TOST005910.1 
Scaffold_1	18532100	18565033	MSTRG.94 TOST005910.2 
Scaffold_1	18532261	18565033	MSTRG.94 MSTRG.94.3 
Scaffold_1	18769758	18774454	MSTRG.95 TOST005967.1 
Scaffold_1	18774937	18779069	MSTRG.96 TOST005966.1 
Scaffold_1	18637013	18702707	MSTRG.97 MSTRG.97.1 
Scaffold_1	18637016	18702707	MSTRG.97 MSTRG.97.2 
Scaffold_1	18637062	18693386	MSTRG.97 MSTRG.97.3 
Scaffold_1	18637239	18693386	MSTRG.97 MSTRG.97.4 
Scaffold_1	18639731	18672467	MSTRG.97 TOST005909.1 
Scaffold_1	18672468	18692434	MSTRG.97 TOST005908.1 
Scaffold_1	18692435	18702707	MSTRG.97 TOST005907.1 
Scaffold_1	18699565	18702591	MSTRG.98 MSTRG.98.1 
Scaffold_1	18702849	18750383	MSTRG.99 MSTRG.99.1 
Scaffold_1	18745476	18756421	MSTRG.100 TOST005906.1 
Scaffold_1	18745476	18755339	MSTRG.100 TOST005906.6 
Scaffold_1	18745476	18755339	MSTRG.100 TOST005906.4 
Scaffold_1	18745476	18756421	MSTRG.100 TOST005906.5 
Scaffold_1	18745476	18756421	MSTRG.100 TOST005906.3 
Scaffold_1	18745476	18755869	MSTRG.100 TOST005906.2 
Scaffold_1	18785714	18861085	MSTRG.101 TOST005965.1 
Scaffold_1	18785783	18861085	MSTRG.101 MSTRG.101.2 
Scaffold_1	18861993	18868702	MSTRG.102 TOST005960.1 
Scaffold_1	18861993	18867385	MSTRG.102 TOST005960.2 
Scaffold_1	18971192	19086566	MSTRG.103 MSTRG.103.1 
Scaffold_1	18971248	19086566	MSTRG.103 MSTRG.103.2 
Scaffold_1	19028941	19107060	MSTRG.103 TOST005938.1 
Scaffold_1	19029411	19107060	MSTRG.103 TOST005938.2 
Scaffold_1	19088663	19107060	MSTRG.103 MSTRG.103.5 
Scaffold_1	19170359	19388688	MSTRG.104 MSTRG.104.1 
Scaffold_1	19170375	19388688	MSTRG.104 MSTRG.104.2 
Scaffold_1	19170744	19388688	MSTRG.104 TOST005916.1 
Scaffold_1	19170744	19378492	MSTRG.104 TOST005916.2 
Scaffold_1	19318474	19388688	MSTRG.104 MSTRG.104.5 
Scaffold_1	19764786	19775772	MSTRG.105 MSTRG.105.1 
Scaffold_1	19764786	19775772	MSTRG.105 MSTRG.105.2 
Scaffold_1	19764786	19775772	MSTRG.105 MSTRG.105.3 
Scaffold_1	19765008	19816184	MSTRG.105 TOST019340.1 
Scaffold_1	19848747	19866024	MSTRG.106 TOST019339.1 
Scaffold_1	19848747	19866024	MSTRG.106 TOST019339.3 
Scaffold_1	19848747	19866024	MSTRG.106 TOST019339.2 
Scaffold_1	19848918	19868619	MSTRG.106 MSTRG.106.4 
Scaffold_1	19848954	19868619	MSTRG.106 MSTRG.106.5 
Scaffold_1	20108702	20116336	MSTRG.107 TOST018450.1 
Scaffold_1	20113268	20113991	MSTRG.108 MSTRG.108.1 
Scaffold_1	20340961	20341199	MSTRG.109 MSTRG.109.1 
Scaffold_1	20536903	20537103	MSTRG.110 MSTRG.110.1 
Scaffold_1	20555540	20555797	MSTRG.111 MSTRG.111.1 
Scaffold_1	20556006	20556460	MSTRG.112 MSTRG.112.1 
Scaffold_1	20570456	20633624	MSTRG.113 MSTRG.113.1 
Scaffold_1	20570456	20633624	MSTRG.113 MSTRG.113.2 
Scaffold_1	20570456	20633624	MSTRG.113 MSTRG.113.3 
Scaffold_1	20570457	20633624	MSTRG.113 MSTRG.113.4 
Scaffold_1	20570461	20633624	MSTRG.113 MSTRG.113.5 
Scaffold_1	20570461	20633624	MSTRG.113 MSTRG.113.6 
Scaffold_1	20570461	20633624	MSTRG.113 MSTRG.113.7 
Scaffold_1	20570461	20633624	MSTRG.113 MSTRG.113.8 
Scaffold_1	20570464	20633624	MSTRG.113 MSTRG.113.9 
Scaffold_1	20574469	20613285	MSTRG.113 TOST013546.3 
Scaffold_1	20574469	20621112	MSTRG.113 TOST013546.2 
Scaffold_1	20574469	20633624	MSTRG.113 TOST013546.1 
Scaffold_1	20587539	20633624	MSTRG.113 TOST013546.4 
Scaffold_1	20633493	20638450	MSTRG.114 MSTRG.114.1 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.2 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.3 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.7 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.6 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.8 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.5 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.4 
Scaffold_1	20633718	20638450	MSTRG.114 TOST013545.1 
Scaffold_1	20634146	20638450	MSTRG.114 MSTRG.114.10 
Scaffold_1	20634146	20638450	MSTRG.114 MSTRG.114.11 
Scaffold_1	20634161	20638450	MSTRG.114 MSTRG.114.12 
Scaffold_1	20634161	20638450	MSTRG.114 MSTRG.114.13 
Scaffold_1	20634164	20638450	MSTRG.114 MSTRG.114.14 
Scaffold_1	20634164	20638450	MSTRG.114 MSTRG.114.15 
Scaffold_1	20634178	20638450	MSTRG.114 MSTRG.114.16 
Scaffold_1	20634178	20638450	MSTRG.114 MSTRG.114.17 
Scaffold_1	20634178	20638450	MSTRG.114 MSTRG.114.18 
Scaffold_1	20639180	20639854	MSTRG.115 TOST013544.1 
Scaffold_1	20794664	20806136	MSTRG.116 TOST013537.1 
Scaffold_1	20640225	20773224	MSTRG.117 TOST013539.4 
Scaffold_1	20749394	20761325	MSTRG.117 TOST013539.3 
Scaffold_1	20749394	20761688	MSTRG.117 TOST013539.2 
Scaffold_1	20749394	20773224	MSTRG.117 TOST013539.1 
Scaffold_1	20650944	20678760	MSTRG.118 TOST013543.1 
Scaffold_1	20650944	20678760	MSTRG.118 TOST013543.6 
Scaffold_1	20650944	20678760	MSTRG.118 TOST013543.2 
Scaffold_1	20650944	20678760	MSTRG.118 TOST013543.5 
Scaffold_1	20659379	20678760	MSTRG.118 TOST013543.4 
Scaffold_1	20659379	20678760	MSTRG.118 TOST013543.3 
Scaffold_1	20690713	20705656	MSTRG.119 TOST013542.1 
Scaffold_1	20690713	20705656	MSTRG.119 TOST013542.2 
Scaffold_1	20693286	20705656	MSTRG.119 TOST013542.3 
Scaffold_1	20722787	20749312	MSTRG.120 TOST013541.1 
Scaffold_1	20770020	20770291	MSTRG.121 MSTRG.121.1 
Scaffold_1	20912236	20913104	MSTRG.122 MSTRG.122.1 
Scaffold_1	20912354	20913104	MSTRG.122 TOST013536.1 
Scaffold_1	21038675	21039105	MSTRG.123 TOST013535.1 
Scaffold_1	21203099	21432321	MSTRG.124 TOST013533.1 
Scaffold_1	21579637	21580756	MSTRG.125 MSTRG.125.1 
Scaffold_1	22076611	22435815	MSTRG.126 TOST013519.1 
Scaffold_1	22213309	22213804	MSTRG.127 MSTRG.127.1 
Scaffold_1	23014089	23014540	MSTRG.128 MSTRG.128.1 
Scaffold_1	22672331	22781673	MSTRG.129 MSTRG.129.1 
Scaffold_1	22672331	22781673	MSTRG.129 MSTRG.129.2 
Scaffold_1	22672331	22781673	MSTRG.129 MSTRG.129.3 
Scaffold_1	22680296	22686221	MSTRG.129 TOST013552.1 
Scaffold_1	22687222	22709633	MSTRG.129 MSTRG.129.5 
Scaffold_1	22700838	22781673	MSTRG.129 TOST013551.1 
Scaffold_1	22704473	22781673	MSTRG.129 TOST013551.2 
Scaffold_1	22711399	22711747	MSTRG.130 MSTRG.130.1 
Scaffold_1	23018779	23021272	MSTRG.131 MSTRG.131.1 
Scaffold_1	23019776	23021272	MSTRG.131 MSTRG.131.2 
Scaffold_1	23020054	23024556	MSTRG.131 TOST013549.1 
Scaffold_1	23055133	23055630	MSTRG.132 TOST013548.1 
Scaffold_1	23055684	23057860	MSTRG.133 TOST013540.1 
Scaffold_1	23057969	23061879	MSTRG.134 MSTRG.134.1 
Scaffold_1	23058004	23060660	MSTRG.134 MSTRG.134.2 
Scaffold_1	23058010	23061879	MSTRG.134 MSTRG.134.3 
Scaffold_1	23058265	23061879	MSTRG.134 TOST013529.1 
Scaffold_1	23057975	23061335	MSTRG.135 MSTRG.135.1 
Scaffold_1	23058556	23060360	MSTRG.135 MSTRG.135.2 
Scaffold_1	23058954	23061880	MSTRG.135 MSTRG.135.3 
Scaffold_1	23058981	23061880	MSTRG.135 MSTRG.135.4 
Scaffold_1	23059029	23061335	MSTRG.135 MSTRG.135.5 
Scaffold_1	23059478	23061880	MSTRG.135 MSTRG.135.6 
Scaffold_1	23104163	23104551	MSTRG.136 MSTRG.136.1 
Scaffold_1	23062675	23093682	MSTRG.137 MSTRG.137.1 
Scaffold_1	23062675	23068171	MSTRG.137 MSTRG.137.2 
Scaffold_1	23062677	23068171	MSTRG.137 MSTRG.137.3 
Scaffold_1	23062677	23093682	MSTRG.137 MSTRG.137.4 
Scaffold_1	23062686	23093682	MSTRG.137 MSTRG.137.5 
Scaffold_1	23062688	23093682	MSTRG.137 MSTRG.137.6 
Scaffold_1	23062688	23093682	MSTRG.137 MSTRG.137.7 
Scaffold_1	23062688	23093682	MSTRG.137 MSTRG.137.8 
Scaffold_1	23062692	23068171	MSTRG.137 MSTRG.137.9 
Scaffold_1	23062692	23067498	MSTRG.137 MSTRG.137.10 
Scaffold_1	23062696	23067498	MSTRG.137 TOST013518.4 
Scaffold_1	23062696	23067498	MSTRG.137 TOST013518.3 
Scaffold_1	23062696	23067498	MSTRG.137 TOST013518.2 
